Story_Num	Sentence_Num	Word_In_Sentence_Num	Word	Word_In_Story_Num
4	39	23	him	813
4	39	24	carefully	814
4	39	25	night	815
4	39	26	and	816
4	39	27	day.	817
4	40	0	Then	818
4	40	1	all	819
4	40	2	the	820
4	40	3	birds	821
4	40	4	went	822
4	40	5	home	823
4	40	6	to	824
4	40	7	bed,	825
4	40	8	for	826
4	40	9	they	827
4	40	10	were	828
4	40	11	very	829
4	40	12	tired,	830
4	40	13	but	831
4	40	14	the	832
4	40	15	owl	833
4	40	16	assigned	834
4	40	17	by	835
4	40	18	the	836
4	40	19	birds	837
4	40	20	to	838
4	40	21	stand	839
4	40	22	guard	840
4	40	23	found	841
4	40	24	his	842
4	40	25	job	843
4	40	26	was	844
4	40	27	lonely	845
4	40	28	and	846
4	40	29	wearisome	847
4	40	30	because	848
4	40	31	he	849
4	40	32	was	850
4	40	33	just	851
4	40	34	sitting	852
4	40	35	alone	853
4	40	36	staring	854
4	40	37	at	855
4	40	38	the	856
4	40	39	mouse's	857
4	40	40	hole.	858
4	41	0	'I	859
4	41	1	can	860
4	41	2	close	861
4	41	3	one	862
4	41	4	eye	863
4	41	5	and	864
4	41	6	watch	865
4	41	7	with	866
4	41	8	the	867
4	41	9	other,'	868
4	41	10	he	869
4	41	11	thought.	870
4	42	0	So	871
4	42	1	he	872
4	42	2	closed	873
4	42	3	one	874
4	42	4	eye	875
4	42	5	and	876
4	42	6	stared	877
4	42	7	steadfastly	878
4	42	8	with	879
4	42	9	the	880
4	42	10	other,	881
4	42	11	but	882
4	42	12	before	883
4	42	13	he	884
4	42	14	knew	885
4	42	15	it	886
4	42	16	he	887
4	42	17	forgot	888
4	42	18	to	889
4	42	19	keep	890
4	42	20	that	891
4	42	21	one	892
4	42	22	open,	893
4	42	23	and	894
4	42	24	both	895
4	42	25	eyes	896
4	42	26	were	897
4	42	27	fast	898
4	42	28	asleep.	899
4	43	0	Then	900
4	43	1	the	901
4	43	2	little	902
4	43	3	bird	903
4	43	4	guarded	904
4	43	5	by	905
4	43	6	the	906
4	43	7	owl	907
4	43	8	peeped	908
4	43	9	out,	909
4	43	10	and	910
4	43	11	when	911
4	43	12	he	912
4	43	13	saw	913
4	43	14	the	914
4	43	15	owl's	915
4	43	16	two	916
4	43	17	eyes	917
4	43	18	tight	918
4	43	19	shut,	919
4	43	20	he	920
4	43	21	slipped	921
4	43	22	from	922
4	43	23	the	923
4	43	24	hole	924
4	43	25	and	925
4	43	26	flew	926
4	43	27	away.	927
4	44	0	He	928
4	44	1	wanted	929
4	44	2	to	930
4	44	3	shout,	931
4	44	4	'I	932
4	44	5	am	933
4	44	6	king'	934
4	44	7	so	935
4	44	8	that	936
4	44	9	the	937
4	44	10	owl	938
4	44	11	could	939
4	44	12	hear	940
4	44	13	him	941
4	44	14	as	942
4	44	15	he	943
4	44	16	flew,	944
4	44	17	but	945
4	44	18	thought	946
4	44	19	better	947
4	44	20	of	948
4	44	21	it.	949
4	45	0	From	950
4	45	1	this	951
4	45	2	time	952
4	45	3	on,	953
4	45	4	the	954
4	45	5	owl	955
4	45	6	fooled	956
4	45	7	by	957
4	45	8	the	958
4	45	9	little	959
4	45	10	bird	960
4	45	11	has	961
4	45	12	not	962
4	45	13	dared	963
4	45	14	to	964
4	45	15	show	965
4	45	16	himself	966
4	45	17	by	967
4	45	18	day	968
4	45	19	for	969
4	45	20	fear	970
4	45	21	the	971
4	45	22	birds	972
4	45	23	should	973
4	45	24	beat	974
4	45	25	the	975
4	45	26	living	976
4	45	27	daylights	977
4	45	28	out	978
4	45	29	of	979
4	45	30	him.	980
4	46	0	He	981
4	46	1	flies	982
4	46	2	about	983
4	46	3	only	984
4	46	4	at	985
4	46	5	nighttime,	986
4	46	6	hating	987
4	46	7	and	988
4	46	8	pursuing	989
4	46	9	not	990
4	46	10	the	991
4	46	11	bird,	992
4	46	12	but	993
4	46	13	the	994
4	46	14	mouse	995
4	46	15	for	996
4	46	16	having	997
4	46	17	made	998
4	46	18	the	999
4	46	19	hole	1000
4	46	20	into	1001
4	46	21	which	1002
4	46	22	the	1003
4	46	23	little	1004
4	46	24	bird	1005
4	46	25	crept.	1006
4	47	0	And	1007
4	47	1	the	1008
4	47	2	little	1009
4	47	3	bird	1010
4	47	4	also	1011
4	47	5	keeps	1012
4	47	6	out	1013
4	47	7	of	1014
4	47	8	sight,	1015
4	47	9	for	1016
4	47	10	he	1017
4	47	11	fears	1018
4	47	12	that	1019
4	47	13	the	1020
4	47	14	other	1021
4	47	15	birds	1022
4	47	16	should	1023
4	47	17	punish	1024
4	47	18	him	1025
4	47	19	for	1026
4	47	20	his	1027
4	47	21	cunning.	1028
4	48	0	The	1029
4	48	1	rejection	1030
4	48	2	by	1031
4	48	3	the	1032
4	48	4	other	1033
4	48	5	birds	1034
4	48	6	was	1035
4	48	7	a	1036
4	48	8	bitter	1037
4	48	9	pill	1038
4	48	10	to	1039
4	48	11	swallow	1040
4	48	12	for	1041
4	48	13	the	1042
4	48	14	nameless	1043
4	48	15	bird	1044
4	48	16	the	1045
4	48	17	owl	1046
4	48	18	had	1047
4	48	19	let	1048
4	48	20	slip	1049
4	48	21	away.	1050
4	49	0	He	1051
4	49	1	hides	1052
4	49	2	in	1053
4	49	3	the	1054
4	49	4	hedges,	1055
4	49	5	and	1056
4	49	6	when	1057
4	49	7	he	1058
4	49	8	thinks	1059
4	49	9	himself	1060
4	49	10	quite	1061
4	49	11	safe,	1062
4	49	12	he	1063
4	49	13	sings	1064
4	49	14	out,	1065
4	49	15	'I	1066
4	49	16	am	1067
4	49	17	king,	1068
4	49	18	I	1069
4	49	19	am	1070
4	49	20	king!'	1071
4	50	0	And	1072
4	50	1	the	1073
4	50	2	other	1074
4	50	3	birds	1075
4	50	4	in	1076
4	50	5	mockery	1077
4	50	6	call	1078
4	50	7	out,	1079
4	50	8	'Yes,	1080
4	50	9	yes,	1081
4	50	10	the	1082
4	50	11	hedge-king,	1083
4	50	12	the	1084
4	50	13	hedge-king!'	1085
5	1	0	At	1
5	1	1	ten	2
5	1	2	years	3
5	1	3	old,	4
5	1	4	I	5
5	1	5	could	6
5	1	6	not	7
5	1	7	figure	8
5	1	8	out	9
5	1	9	what	10
5	1	10	it	11
5	1	11	was	12
5	1	12	that	13
5	1	13	this	14
5	1	14	Elvis	15
5	1	15	Presley	16
5	1	16	guy	17
5	1	17	had	18
5	1	18	that	19
5	1	19	the	20
5	1	20	rest	21
5	1	21	of	22
5	1	22	us	23
5	1	23	boys	24
5	1	24	did	25
5	1	25	not	26
5	1	26	have.	27
5	2	0	He	28
5	2	1	seemed	29
5	2	2	to	30
5	2	3	be	31
5	2	4	no	32
5	2	5	different	33
5	2	6	from	34
5	2	7	the	35
5	2	8	rest	36
5	2	9	of	37
5	2	10	us.	38
5	3	0	He	39
5	3	1	was	40
5	3	2	simply	41
5	3	3	a	42
5	3	4	man	43
5	3	5	who	44
5	3	6	had	45
5	3	7	a	46
5	3	8	head,	47
5	3	9	two	48
5	3	10	arms	49
5	3	11	and	50
5	3	12	two	51
5	3	13	legs.	52
5	4	0	It	53
5	4	1	must	54
5	4	2	have	55
5	4	3	been	56
5	4	4	something	57
5	4	5	pretty	58
5	4	6	superlative	59
5	4	7	that	60
5	4	8	he	61
5	4	9	had	62
5	4	10	hidden	63
5	4	11	away,	64
5	4	12	because	65
5	4	13	he	66
5	4	14	had	67
5	4	15	every	68
5	4	16	young	69
5	4	17	girl	70
5	4	18	at	71
5	4	19	the	72
5	4	20	orphanage	73
5	4	21	wrapped	74
5	4	22	around	75
5	4	23	his	76
5	4	24	little	77
5	4	25	finger.	78
5	5	0	At	79
5	5	1	about	80
5	5	2	nine	81
5	5	3	o'clock	82
5	5	4	on	83
5	5	5	Saturday	84
5	5	6	morning,	85
5	5	7	I	86
5	5	8	figured	87
5	5	9	a	88
5	5	10	good	89
5	5	11	solution	90
5	5	12	was	91
5	5	13	to	92
5	5	14	ask	93
5	5	15	Eugene	94
5	5	16	Correthers,	95
5	5	17	who	96
5	5	18	was	97
5	5	19	one	98
5	5	20	of	99
5	5	21	the	100
5	5	22	older	101
5	5	23	and	102
5	5	24	smarter	103
5	5	25	boys,	104
5	5	26	what	105
5	5	27	it	106
5	5	28	was	107
5	5	29	that	108
5	5	30	made	109
5	5	31	this	110
5	5	32	Elvis	111
5	5	33	guy	112
5	5	34	so	113
5	5	35	special.	114
5	6	0	He	115
5	6	1	told	116
5	6	2	me	117
5	6	3	that	118
5	6	4	it	119
5	6	5	was	120
5	6	6	not	121
5	6	7	anything	122
5	6	8	about	123
5	6	9	Elvis's	124
5	6	10	personality,	125
5	6	11	but	126
5	6	12	his	127
5	6	13	wavy	128
5	6	14	hair,	129
5	6	15	and	130
5	6	16	the	131
5	6	17	way	132
5	6	18	he	133
5	6	19	moved	134
5	6	20	his	135
5	6	21	body.	136
5	7	0	About	137
5	7	1	a	138
5	7	2	half	139
5	7	3	an	140
5	7	4	hour	141
5	7	5	later,	142
5	7	6	the	143
5	7	7	boys	144
5	7	8	in	145
5	7	9	the	146
5	7	10	orphanage	147
5	7	11	called	148
5	7	12	down	149
5	7	13	to	150
5	7	14	the	151
5	7	15	main	152
5	7	16	dining	153
5	7	17	room	154
5	7	18	by	155
5	7	19	the	156
5	7	20	matron	157
5	7	21	were	158
5	7	22	told	159
5	7	23	that	160
5	7	24	they	161
5	7	25	were	162
5	7	26	all	163
5	7	27	going	164
5	7	28	to	165
5	7	29	downtown	166
5	7	30	Jacksonville,	167
5	7	31	Florida	168
5	7	32	to	169
5	7	33	get	170
5	7	34	a	171
5	7	35	new	172
5	7	36	pair	173
5	7	37	of	174
5	7	38	Buster	175
5	7	39	Brown	176
5	7	40	shoes	177
5	7	41	and	178
5	7	42	a	179
5	7	43	haircut.	180
5	8	0	That	181
5	8	1	is	182
5	8	2	when	183
5	8	3	I	184
5	8	4	got	185
5	8	5	this	186
5	8	6	big	187
5	8	7	idea,	188
5	8	8	which	189
5	8	9	hit	190
5	8	10	me	191
5	8	11	like	192
5	8	12	a	193
5	8	13	ton	194
5	8	14	of	195
5	8	15	bricks.	196
5	9	0	If	197
5	9	1	the	198
5	9	2	Elvis	199
5	9	3	haircut	200
5	9	4	was	201
5	9	5	the	202
5	9	6	big	203
5	9	7	secret,	204
5	9	8	then	205
5	9	9	Elvis's	206
5	9	10	haircut	207
5	9	11	I	208
5	9	12	was	209
5	9	13	going	210
5	9	14	to	211
5	9	15	get.	212
5	10	0	I	213
5	10	1	was	214
5	10	2	going	215
5	10	3	to	216
5	10	4	have	217
5	10	5	my	218
5	10	6	day	219
5	10	7	in	220
5	10	8	the	221
5	10	9	sun,	222
5	10	10	and	223
5	10	11	all	224
5	10	12	the	225
5	10	13	way	226
5	10	14	to	227
5	10	15	town	228
5	10	16	that	229
5	10	17	was	230
5	10	18	all	231
5	10	19	I	232
5	10	20	talked	233
5	10	21	about.	234
5	11	0	The	235
5	11	1	fact	236
5	11	2	that	237
5	11	3	I	238
5	11	4	was	239
5	11	5	getting	240
5	11	6	an	241
5	11	7	Elvis	242
5	11	8	haircut,	243
5	11	9	not	244
5	11	10	just	245
5	11	11	the	246
5	11	12	simple	247
5	11	13	fact	248
5	11	14	that	249
5	11	15	we	250
5	11	16	were	251
5	11	17	getting	252
5	11	18	out	253
5	11	19	of	254
5	11	20	the	255
5	11	21	orphanage,	256
5	11	22	made	257
5	11	23	me	258
5	11	24	particularly	259
5	11	25	loquacious.	260
5	12	0	I	261
5	12	1	told	262
5	12	2	everybody,	263
5	12	3	including	264
5	12	4	the	265
5	12	5	orphanage	266
5	12	6	matron	267
5	12	7	I	268
5	12	8	normally	269
5	12	9	feared,	270
5	12	10	that	271
5	12	11	I	272
5	12	12	was	273
5	12	13	going	274
5	12	14	to	275
5	12	15	look	276
5	12	16	just	277
5	12	17	like	278
5	12	18	Elvis	279
5	12	19	Presley	280
5	12	20	and	281
5	12	21	that	282
5	12	22	I	283
5	12	23	would	284
5	12	24	learn	285
5	12	25	to	286
5	12	26	move	287
5	12	27	around	288
5	12	28	just	289
5	12	29	like	290
5	12	30	he	291
5	12	31	did	292
5	12	32	and	293
5	12	33	that	294
5	12	34	I	295
5	12	35	would	296
5	12	36	be	297
5	12	37	rich	298
5	12	38	and	299
5	12	39	famous	300
5	12	40	one	301
5	12	41	day,	302
5	12	42	just	303
5	12	43	like	304
5	12	44	him.	305
5	13	0	The	306
5	13	1	matron	307
5	13	2	understood	308
5	13	3	my	309
5	13	4	idea	310
5	13	5	was	311
5	13	6	something	312
5	13	7	that	313
5	13	8	I	314
5	13	9	was	315
5	13	10	really	316
5	13	11	excited	317
5	13	12	about	318
5	13	13	and	319
5	13	14	said	320
5	13	15	nothing.	321
5	14	0	When	322
5	14	1	I	323
5	14	2	got	324
5	14	3	my	325
5	14	4	new	326
5	14	5	Buster	327
5	14	6	Brown	328
5	14	7	shoes,	329
5	14	8	I	330
5	14	9	was	331
5	14	10	smiling	332
5	14	11	from	333
5	14	12	ear	334
5	14	13	to	335
5	14	14	ear.	336
5	15	0	Those	337
5	15	1	shoes,	338
5	15	2	they	339
5	15	3	shined	340
5	15	4	really	341
5	15	5	brightly,	342
5	15	6	and	343
5	15	7	I	344
5	15	8	liked	345
5	15	9	looking	346
5	15	10	at	347
5	15	11	the	348
5	15	12	bones	349
5	15	13	in	350
5	15	14	my	351
5	15	15	feet,	352
5	15	16	which	353
5	15	17	I	354
5	15	18	had	355
5	15	19	never	356
5	15	20	seen	357
5	15	21	before,	358
5	15	22	through	359
5	15	23	a	360
5	15	24	special	361
5	15	25	x-ray	362
5	15	26	machine	363
5	15	27	they	364
5	15	28	had	365
5	15	29	in	366
5	15	30	the	367
5	15	31	shoe	368
5	15	32	store	369
5	15	33	that	370
5	15	34	made	371
5	15	35	the	372
5	15	36	bones	373
5	15	37	in	374
5	15	38	your	375
5	15	39	feet	376
5	15	40	look	377
5	15	41	green.	378
5	16	0	I	379
5	16	1	was	380
5	16	2	now	381
5	16	3	almost	382
5	16	4	ready	383
5	16	5	to	384
5	16	6	go	385
5	16	7	back	386
5	16	8	to	387
5	16	9	the	388
5	16	10	orphanage	389
5	16	11	and	390
5	16	12	practice	391
5	16	13	being	392
5	16	14	like	393
5	16	15	the	394
5	16	16	man	395
5	16	17	who	396
5	16	18	all	397
5	16	19	the	398
5	16	20	girls	399
5	16	21	loved,	400
5	16	22	since	401
5	16	23	I	402
5	16	24	had	403
5	16	25	my	404
5	16	26	new	405
5	16	27	Buster	406
5	16	28	Brown	407
5	16	29	shoes.	408
5	17	0	It	409
5	17	1	was	410
5	17	2	the	411
5	17	3	new	412
5	17	4	haircut,	413
5	17	5	though,	414
5	17	6	that	415
5	17	7	I	416
5	17	8	needed	417
5	17	9	to	418
5	17	10	complete	419
5	17	11	my	420
5	17	12	new	421
5	17	13	look.	422
5	18	0	We	423
5	18	1	finally	424
5	18	2	arrived	425
5	18	3	at	426
5	18	4	the	427
5	18	5	unassuming,	428
5	18	6	unembellished	429
5	18	7	barbershop,	430
5	18	8	where	431
5	18	9	they	432
5	18	10	cut	433
5	18	11	our	434
5	18	12	hair	435
5	18	13	for	436
5	18	14	free	437
5	18	15	because	438
5	18	16	we	439
5	18	17	were	440
5	18	18	orphans.	441
5	19	0	Even	442
5	19	1	though	443
5	19	2	we	444
5	19	3	were	445
5	19	4	supposed	446
5	19	5	to	447
5	19	6	slowly	448
5	19	7	wait	449
5	19	8	to	450
5	19	9	be	451
5	19	10	called,	452
5	19	11	I	453
5	19	12	ran	454
5	19	13	straight	455
5	19	14	up	456
5	19	15	to	457
5	19	16	one	458
5	19	17	of	459
5	19	18	the	460
5	19	19	barber	461
5	19	20	chairs	462
5	19	21	and	463
5	19	22	climbed	464
5	19	23	up	465
5	19	24	onto	466
5	19	25	the	467
5	19	26	board	468
5	19	27	the	469
5	19	28	barber	470
5	19	29	placed	471
5	19	30	across	472
5	19	31	the	473
5	19	32	arms	474
5	19	33	to	475
5	19	34	make	476
5	19	35	me	477
5	19	36	sit	478
5	19	37	up	479
5	19	38	higher.	480
5	20	0	I	481
5	20	1	looked	482
5	20	2	at	483
5	20	3	the	484
5	20	4	man	485
5	20	5	and	486
5	20	6	said,	487
5	20	7	with	488
5	20	8	a	489
5	20	9	beaming	490
5	20	10	smile	491
5	20	11	on	492
5	20	12	my	493
5	20	13	face,	494
5	20	14	'I	495
5	20	15	want	496
5	20	16	an	497
5	20	17	Elvis	498
5	20	18	haircut.	499
5	21	0	Can	500
5	21	1	you	501
5	21	2	make	502
5	21	3	my	503
5	21	4	hair	504
5	21	5	like	505
5	21	6	Elvis's?'	506
5	21	7	I	507
5	21	8	asked.	508
5	22	0	The	509
5	22	1	barber,	510
5	22	2	who	511
5	22	3	was	512
5	22	4	a	513
5	22	5	genial	514
5	22	6	young	515
5	22	7	man,	516
5	22	8	grinned	517
5	22	9	back	518
5	22	10	at	519
5	22	11	me	520
5	22	12	and	521
5	22	13	said	522
5	22	14	that	523
5	22	15	he	524
5	22	16	would	525
5	22	17	try	526
5	22	18	his	527
5	22	19	best.	528
5	23	0	I	529
5	23	1	was	530
5	23	2	so	531
5	23	3	happy	532
5	23	4	when	533
5	23	5	he	534
5	23	6	started	535
5	23	7	to	536
5	23	8	cut	537
5	23	9	my	538
5	23	10	hair,	539
5	23	11	but	540
5	23	12	just	541
5	23	13	as	542
5	23	14	he	543
5	23	15	started	544
5	23	16	to	545
5	23	17	cut,	546
5	23	18	the	547
5	23	19	matron,	548
5	23	20	who	549
5	23	21	had	550
5	23	22	been	551
5	23	23	watching	552
5	23	24	me	553
5	23	25	and	554
5	23	26	had	555
5	23	27	a	556
5	23	28	look	557
5	23	29	as	558
5	23	30	cold	559
5	23	31	as	560
5	23	32	ice,	561
5	23	33	motioned	562
5	23	34	for	563
5	23	35	him	564
5	23	36	to	565
5	23	37	come	566
5	23	38	over	567
5	23	39	to	568
5	23	40	where	569
5	23	41	she	570
5	23	42	was	571
5	23	43	standing.	572
5	24	0	She	573
5	24	1	whispered	574
5	24	2	something	575
5	24	3	into	576
5	24	4	his	577
5	24	5	ear	578
5	24	6	that	579
5	24	7	caused	580
5	24	8	the	581
5	24	9	barber	582
5	24	10	to	583
5	24	11	shake	584
5	24	12	his	585
5	24	13	head,	586
5	24	14	like	587
5	24	15	he	588
5	24	16	was	589
5	24	17	telling	590
5	24	18	her,	591
5	24	19	'No'.	592
5	25	0	In	593
5	25	1	response,	594
5	25	2	the	595
5	25	3	matron	596
5	25	4	walked	597
5	25	5	over	598
5	25	6	to	599
5	25	7	a	600
5	25	8	little	601
5	25	9	man	602
5	25	10	sitting	603
5	25	11	in	604
5	25	12	an	605
5	25	13	office	606
5	25	14	chair	607
5	25	15	that	608
5	25	16	squeaked	609
5	25	17	as	610
5	25	18	it	611
5	25	19	rolled	612
5	25	20	around	613
5	25	21	the	614
5	25	22	floor	615
5	25	23	and	616
5	25	24	spoke	617
5	25	25	to	618
5	25	26	him.	619
5	26	0	It	620
5	26	1	was	621
5	26	2	the	622
5	26	3	little	623
5	26	4	man	624
5	26	5	who	625
5	26	6	then	626
5	26	7	walked	627
5	26	8	over	628
5	26	9	and	629
5	26	10	said	630
5	26	11	something	631
5	26	12	to	632
5	26	13	the	633
5	26	14	man	634
5	26	15	who	635
5	26	16	was	636
5	26	17	cutting	637
5	26	18	my	638
5	26	19	hair.	639
5	27	0	The	640
5	27	1	next	641
5	27	2	thing	642
5	27	3	I	643
5	27	4	knew,	644
5	27	5	the	645
5	27	6	man	646
5	27	7	who	647
5	27	8	was	648
5	27	9	cutting	649
5	27	10	my	650
5	27	11	hair	651
5	27	12	told	652
5	27	13	me	653
5	27	14	that	654
5	27	15	he	655
5	27	16	was	656
5	27	17	no	657
5	27	18	longer	658
5	27	19	allowed	659
5	27	20	to	660
5	27	21	give	661
5	27	22	me	662
5	27	23	an	663
5	27	24	Elvis	664
5	27	25	cut.	665
5	28	0	'Why	666
5	28	1	not?'	667
5	28	2	I	668
5	28	3	cried	669
5	28	4	desperately.	670
5	29	0	The	671
5	29	1	kindly	672
5	29	2	barber	673
5	29	3	stopped	674
5	29	4	by	675
5	29	5	the	676
5	29	6	matron	677
5	29	7	did	678
5	29	8	not	679
5	29	9	answer,	680
5	29	10	but	681
5	29	11	from	682
5	29	12	his	683
5	29	13	expression,	684
5	29	14	I	685
5	29	15	could	686
5	29	16	tell	687
5	29	17	that	688
5	29	18	he	689
5	29	19	wished	690
5	29	20	he	691
5	29	21	could	692
5	29	22	cut	693
5	29	23	it	694
5	29	24	as	695
5	29	25	I	696
5	29	26	had	697
5	29	27	asked.	698
5	30	0	Within	699
5	30	1	a	700
5	30	2	few	701
5	30	3	minutes,	702
5	30	4	it	703
5	30	5	wasn't	704
5	30	6	an	705
5	30	7	Elvis	706
5	30	8	haircut,	707
5	30	9	but	708
5	30	10	a	709
5	30	11	short	710
5	30	12	buzz	711
5	30	13	cut	712
5	30	14	that	713
5	30	15	the	714
5	30	16	barber	715
5	30	17	had	716
5	30	18	given	717
5	30	19	me.	718
5	31	0	When	719
5	31	1	he	720
5	31	2	finished	721
5	31	3	shaving	722
5	31	4	off	723
5	31	5	all	724
5	31	6	my	725
5	31	7	hair	726
5	31	8	and	727
5	31	9	made	728
5	31	10	me	729
5	31	11	smell	730
5	31	12	real	731
5	31	13	good	732
5	31	14	with	733
5	31	15	his	734
5	31	16	powder,	735
5	31	17	the	736
5	31	18	barber	737
5	31	19	handed	738
5	31	20	me	739
5	31	21	a	740
5	31	22	nickel	741
5	31	23	and	742
5	31	24	told	743
5	31	25	me	744
5	31	26	to	745
5	31	27	go	746
5	31	28	outside	747
5	31	29	to	748
5	31	30	the	749
5	31	31	snack	750
5	31	32	machine	751
5	31	33	and	752
5	31	34	buy	753
5	31	35	myself	754
5	31	36	a	755
5	31	37	candy	756
5	31	38	bar.	757
5	32	0	I	758
5	32	1	handed	759
5	32	2	him	760
5	32	3	the	761
5	32	4	nickel	762
5	32	5	back	763
5	32	6	and	764
5	32	7	told	765
5	32	8	him	766
5	32	9	that	767
5	32	10	I	768
5	32	11	was	769
5	32	12	not	770
5	32	13	hungry.	771
5	33	0	'I'm	772
5	33	1	so	773
5	33	2	sorry,	774
5	33	3	baby,'	775
5	33	4	he	776
5	33	5	said,	777
5	33	6	as	778
5	33	7	I	779
5	33	8	climbed	780
5	33	9	out	781
5	33	10	of	782
5	33	11	his	783
5	33	12	barber	784
5	33	13	chair.	785
5	34	0	'I	786
5	34	1	am	787
5	34	2	not	788
5	34	3	a	789
5	34	4	baby,'	790
5	34	5	I	791
5	34	6	said,	792
5	34	7	as	793
5	34	8	I	794
5	34	9	wiped	795
5	34	10	the	796
5	34	11	tears	797
5	34	12	from	798
5	34	13	my	799
5	34	14	eyes.	800
5	35	0	I	801
5	35	1	then	802
5	35	2	sat	803
5	35	3	down	804
5	35	4	on	805
5	35	5	the	806
5	35	6	floor	807
5	35	7	and	808
5	35	8	brushed	809
5	35	9	away	810
5	35	10	the	811
5	35	11	hair	812
5	35	12	that	813
5	35	13	had	814
5	35	14	accumulated	815
5	35	15	on	816
5	35	16	my	817
5	35	17	shiny	818
5	35	18	new	819
5	35	19	Buster	820
5	35	20	Brown	821
5	35	21	shoes.	822
5	36	0	My	823
5	36	1	head	824
5	36	2	was	825
5	36	3	no	826
5	36	4	longer	827
5	36	5	in	828
5	36	6	the	829
5	36	7	clouds,	830
5	36	8	and	831
5	36	9	I	832
5	36	10	got	833
5	36	11	up	834
5	36	12	off	835
5	36	13	the	836
5	36	14	floor,	837
5	36	15	brushed	838
5	36	16	off	839
5	36	17	my	840
5	36	18	short	841
5	36	19	pants,	842
5	36	20	and	843
5	36	21	walked	844
5	36	22	sullenly	845
5	36	23	towards	846
5	36	24	the	847
5	36	25	door.	848
5	37	0	The	849
5	37	1	matron	850
5	37	2	was	851
5	37	3	smiling	852
5	37	4	at	853
5	37	5	me	854
5	37	6	sort	855
5	37	7	of	856
5	37	8	funny	857
5	37	9	like.	858
5	38	0	The	859
5	38	1	barber	860
5	38	2	upset	861
5	38	3	by	862
5	38	4	the	863
5	38	5	matron	864
5	38	6	said	865
5	38	7	to	866
5	38	8	her,	867
5	38	9	'You	868
5	38	10	are	869
5	38	11	just	870
5	38	12	a	871
5	38	13	damn	872
5	38	14	bitch,	873
5	38	15	lady.'	874
5	39	0	She	875
5	39	1	yelled	876
5	39	2	back	877
5	39	3	at	878
5	39	4	him	879
5	39	5	at	880
5	39	6	the	881
5	39	7	top	882
5	39	8	of	883
5	39	9	her	884
5	39	10	lungs,	885
5	39	11	before	886
5	39	12	walking	887
5	39	13	toward	888
5	39	14	the	889
5	39	15	office,	890
5	39	16	as	891
5	39	17	fast	892
5	39	18	as	893
5	39	19	she	894
5	39	20	could.	895
5	40	0	To	896
5	40	1	show	897
5	40	2	his	898
5	40	3	anger,	899
5	40	4	the	900
5	40	5	man	901
5	40	6	hit	902
5	40	7	the	903
5	40	8	wall	904
5	40	9	with	905
5	40	10	his	906
5	40	11	hand	907
5	40	12	and	908
5	40	13	then	909
5	40	14	walked	910
5	40	15	outside	911
5	40	16	where	912
5	40	17	he	913
5	40	18	stood	914
5	40	19	against	915
5	40	20	the	916
5	40	21	brick	917
5	40	22	wall,	918
5	40	23	smoking	919
5	40	24	a	920
5	40	25	cigarette.	921
5	41	0	I	922
5	41	1	understood	923
5	41	2	right	924
5	41	3	there	925
5	41	4	my	926
5	41	5	haircut	927
5	41	6	was	928
5	41	7	something	929
5	41	8	that	930
5	41	9	had	931
5	41	10	been	932
5	41	11	out	933
5	41	12	of	934
5	41	13	the	935
5	41	14	power	936
5	41	15	of	937
5	41	16	the	938
5	41	17	barber	939
5	41	18	and	940
5	41	19	then	941
5	41	20	I	942
5	41	21	slowly	943
5	41	22	walked	944
5	41	23	outside	945
5	41	24	to	946
5	41	25	join	947
5	41	26	the	948
5	41	27	man.	949
5	42	0	He	950
5	42	1	looked	951
5	42	2	down,	952
5	42	3	smiled	953
5	42	4	at	954
5	42	5	me,	955
5	42	6	then	956
5	42	7	he	957
5	42	8	patted	958
5	42	9	me	959
5	42	10	on	960
5	42	11	the	961
5	42	12	top	962
5	42	13	of	963
5	42	14	my	964
5	42	15	bald	965
5	42	16	as	966
5	42	17	a	967
5	42	18	coot	968
5	42	19	head.	969
5	43	0	It	970
5	43	1	was	971
5	43	2	a	972
5	43	3	fact	973
5	43	4	of	974
5	43	5	my	975
5	43	6	life	976
5	43	7	that	977
5	43	8	I	978
5	43	9	was	979
5	43	10	not	980
5	43	11	gonna	981
5	43	12	have	982
5	43	13	hair	983
5	43	14	that	984
5	43	15	was	985
5	43	16	anything	986
5	43	17	like	987
5	43	18	Elvis's	988
5	43	19	anytime	989
5	43	20	soon.	990
5	44	0	I	991
5	44	1	then	992
5	44	2	looked	993
5	44	3	up	994
5	44	4	at	995
5	44	5	the	996
5	44	6	barber	997
5	44	7	with	998
5	44	8	my	999
5	44	9	wet	1000
5	44	10	red	1001
5	44	11	eyes	1002
5	44	12	and	1003
5	44	13	asked,	1004
5	44	14	'Do	1005
5	44	15	you	1006
5	44	16	know	1007
5	44	17	if	1008
5	44	18	Elvis	1009
5	44	19	Presley	1010
5	44	20	has	1011
5	44	21	green	1012
5	44	22	bones?'	1013
6	1	0	This	1
6	1	1	is	2
6	1	2	a	3
6	1	3	story	4
6	1	4	of	5
6	1	5	how	6
6	1	6	Mr.	7
6	1	7	Sticky	8
6	1	8	got	9
6	1	9	in	10
6	1	10	Abby's	11
6	1	11	fish	12
6	1	12	tank.	13
6	2	0	'He's	14
6	2	1	very	15
6	2	2	small,'	16
6	2	3	Abby's	17
6	2	4	mom	18
6	2	5	said	19
6	2	6	as	20
6	2	7	she	21
